date,winner,loser,dma_name,state,mover_ind,remove_units,stage,pair_wins_current,pair_mu_wins,pair_sigma_wins,pair_z,pair_pct_change,dma_wins,pair_share,pair_share_mu,nat_total_wins,nat_share_current,nat_mu_share,nat_z_score,impact
2025-07-12,Comcast,Astound Broadband,"Chicago, IL",Illinois,False,12,auto,17.0,5.222222222222222,4.4835883065424404,2.626864237421548,225.531914893617,87.0,0.19540229885057472,0.07391042875673223,910.0,0.12219685779508527,0.10580477299461769,0.5795927163288842,12
2025-07-12,Comcast,AT&T,"Grand Rapids-Kalamazoo-Battle Creek, MI",Michigan,False,6,auto,10.0,4.55,2.3050288273114594,2.364395592551775,119.7802197802198,14.0,0.7142857142857143,0.4365794125073647,910.0,0.12219685779508527,0.10580477299461769,0.5795927163288842,6
2025-07-12,Comcast,AT&T,"Jacksonville, FL",Florida,False,10,auto,16.0,6.769230769230769,4.6673992099043105,1.9777115296204706,136.36363636363635,21.0,0.7619047619047619,0.30856404665643683,910.0,0.12219685779508527,0.10580477299461769,0.5795927163288842,10
2025-07-12,Comcast,Verizon,"Baltimore, MD",Maryland,False,9,auto,20.0,11.25,5.240279221166509,1.6697583526956052,77.77777777777779,36.0,0.5555555555555556,0.6832971800433839,910.0,0.12219685779508527,0.10580477299461769,0.5795927163288842,9
2025-07-12,Comcast,Verizon,"Philadelphia, PA",Pennsylvania,False,16,auto,26.0,10.074074074074074,9.555207705853093,1.6667273403350946,158.08823529411765,50.0,0.52,0.21265575372587345,910.0,0.12219685779508527,0.10580477299461769,0.5795927163288842,16
2025-07-12,Comcast,T-Mobile FWA,"Chicago, IL",Illinois,False,9,auto,16.0,7.555555555555555,6.43508014015804,1.3122516364243844,111.76470588235294,87.0,0.1839080459770115,0.10693423735016577,910.0,0.12219685779508527,0.10580477299461769,0.5795927163288842,9
2025-07-12,Comcast,AT&T,"Chicago, IL",Illinois,False,10,auto,36.0,18.14814814814815,15.419028463117861,1.1577805887415848,98.3673469387755,87.0,0.41379310344827586,0.2568518446155943,910.0,0.12219685779508527,0.10580477299461769,0.5795927163288842,10
2025-07-12,Cox Communications,AT&T,"Los Angeles, CA",California,False,8,auto,10.0,2.8,2.2147828692435603,3.2508830097909764,257.14285714285717,13.0,0.7692307692307693,0.5398513039793521,168.0,0.022559419900631126,0.017830636225829952,0.7975698898936628,8
2025-07-12,Cox Communications,AT&T,"Baton Rouge, LA",Louisiana,False,7,auto,11.0,4.8,2.3973669767168797,2.5861706030883553,129.16666666666669,15.0,0.7333333333333333,0.6178937558247903,168.0,0.022559419900631126,0.017830636225829952,0.7975698898936628,7
2025-07-12,Cox Communications,Verizon,"Norfolk-Portsmouth-Newport News, VA",Virginia,False,5,auto,10.0,5.05,2.704285098641939,1.8304283089404416,98.01980198019803,14.0,0.7142857142857143,0.5804612455612803,168.0,0.022559419900631126,0.017830636225829952,0.7975698898936628,5
2025-07-12,Cox Communications,CenturyLink,"Phoenix, AZ",Arizona,False,6,auto,11.0,5.6,3.7049042888411683,1.4575275308094475,96.42857142857144,22.0,0.5,0.3558742056379338,168.0,0.022559419900631126,0.017830636225829952,0.7975698898936628,6
2025-07-12,Cox Communications,AT&T,"San Diego, CA",California,False,10,distributed,12.0,9.3,5.212333551551701,0.5180021526435534,29.03225806451612,15.0,0.8,0.6877716509892962,168.0,0.022559419900631126,0.017830636225829952,0.7975698898936628,10
2025-07-13,CenturyLink,Comcast,"Denver, CO",Colorado,False,5,auto,13.0,8.8,3.4120529396769177,1.230930490896103,47.72727272727271,15.0,0.8666666666666667,0.8613376835236543,94.0,0.01642208245981831,0.012656752685209414,0.8362486773604457,5
2025-07-13,Windstream,Omni Fiber,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,26,auto,26.0,,,,,26.0,1.0,,63.0,0.0110062893081761,0.006585888806916483,2.5991526351371306,26
2025-07-14,Comcast,AT&T,"San Francisco-Oakland-San Jose, CA",California,False,38,auto,50.0,12.8,5.482988044372962,6.784621760789234,290.625,61.0,0.819672131147541,0.616549114054705,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,38
2025-07-14,Comcast,AT&T,"Fresno-Visalia, CA",California,False,8,auto,11.0,3.7,2.202868942753374,3.3138603292830044,197.2972972972973,13.0,0.8461538461538461,0.7207792207792207,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,8
2025-07-14,Comcast,AT&T,"Sacramento-Stockton-Modesto, CA",California,False,12,auto,20.0,8.0,4.898979485566356,2.4494897427831783,150.0,27.0,0.7407407407407407,0.5366126327557295,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,12
2025-07-14,Comcast,AT&T,"Chicago, IL",Illinois,False,15,auto,22.0,7.962962962962963,7.160154067323291,1.9604378488303338,176.27906976744188,48.0,0.4583333333333333,0.2352583696637068,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,15
2025-07-14,Comcast,Verizon,"Philadelphia, PA",Pennsylvania,False,12,auto,18.0,6.074074074074074,6.474363205549942,1.8420229986020564,196.34146341463412,29.0,0.6206896551724138,0.2273830155979203,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,12
2025-07-14,Comcast,AT&T,"Atlanta, GA",Georgia,False,10,auto,24.0,14.1,6.3237230872493555,1.565533446580158,70.2127659574468,33.0,0.7272727272727273,0.6261185494180179,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,10
2025-07-14,Comcast,AT&T,"Miami-Ft. Lauderdale, FL",Florida,False,9,auto,22.0,13.7,5.694873040496024,1.4574512795946493,60.58394160583942,27.0,0.8148148148148148,0.7047727922263504,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,9
2025-07-14,Comcast,AT&T,"Houston, TX",Texas,False,6,auto,19.0,13.25,3.971941060674703,1.447654915358503,43.39622641509434,26.0,0.7307692307692307,0.6281747375550288,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,6
2025-07-14,Comcast,AT&T,"Detroit, MI",Michigan,False,4,auto,13.0,9.0,3.947017528263721,1.0134234194190634,44.44444444444444,23.0,0.5652173913043478,0.4488104834929979,547.0,0.1572742955721679,0.12194523180333339,1.4032538882868655,4
2025-07-14,Cox Communications,AT&T,"San Diego, CA",California,False,6,auto,10.0,4.6,2.3708759207472134,2.277639227234683,117.3913043478261,12.0,0.8333333333333334,0.5871281957586126,84.0,0.024151811385853938,0.018540424342825455,1.2873100089309415,6
2025-07-14,Spectrum,AT&T,"Los Angeles, CA",California,False,38,auto,68.0,30.45,12.407446830113972,3.026408294481893,123.31691297208538,143.0,0.4755244755244755,0.3749615187275526,644.0,0.18516388729154687,0.16219083093999892,0.9282208157761404,38
2025-07-14,Spectrum,Frontier,"Los Angeles, CA",California,False,27,auto,57.0,30.5,9.366794654803913,2.8291428366489324,86.88524590163934,143.0,0.3986013986013986,0.37557721908671116,644.0,0.18516388729154687,0.16219083093999892,0.9282208157761404,27
2025-07-14,Spectrum,AT&T,"Milwaukee, WI",Wisconsin,False,5,auto,11.0,6.85,3.328900561351814,1.2466578449897436,60.58394160583942,14.0,0.7857142857142857,0.6599247876730657,644.0,0.18516388729154687,0.16219083093999892,0.9282208157761404,5
2025-07-14,Spectrum,AT&T,"Cleveland-Akron, OH",Ohio,False,5,auto,14.0,9.6,3.9121941615792464,1.1246885553921075,45.833333333333336,25.0,0.56,0.5128466039175782,644.0,0.18516388729154687,0.16219083093999892,0.9282208157761404,5
2025-07-14,Spectrum,Frontier,"Tampa-St. Petersburg, FL",Florida,False,7,auto,24.0,17.9,5.543132308494329,1.1004608334266757,34.078212290502805,33.0,0.7272727272727273,0.6454326923076923,644.0,0.18516388729154687,0.16219083093999892,0.9282208157761404,7
2025-07-14,Spectrum,AT&T,"Dallas-Ft. Worth, TX",Texas,False,8,auto,32.0,24.15,7.464124723953695,1.0516973242432517,32.505175983436864,48.0,0.6666666666666666,0.5735585169547434,644.0,0.18516388729154687,0.16219083093999892,0.9282208157761404,8
2025-07-14,Spectrum,Verizon,"New York, NY",New York,False,5,auto,14.0,9.148148148148149,7.241460242157409,0.6700101484512695,53.03643724696355,17.0,0.8235294117647058,0.4093765132380724,644.0,0.18516388729154687,0.16219083093999892,0.9282208157761404,5
2025-07-14,Windstream,Omni Fiber,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,20,auto,25.0,,,,,27.0,0.9259259259259259,,38.0,0.010925819436457734,0.005426519282721954,4.408904376881175,20
2025-07-15,Cox Communications,AT&T,"Los Angeles, CA",California,False,10,auto,11.0,1.411764705882353,1.697749375254331,5.6476152687031815,679.1666666666666,13.0,0.8461538461538461,0.7384615384615385,102.0,0.027338515143393194,0.01743438738461082,1.3510460775454398,10
2025-07-15,Cox Communications,AT&T,"San Diego, CA",California,False,7,auto,13.0,6.578947368421052,2.8735535390036615,2.234533842652989,97.60000000000001,15.0,0.8666666666666667,0.7156333355019191,102.0,0.027338515143393194,0.01743438738461082,1.3510460775454398,7
2025-07-15,Windstream,Omni Fiber,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,21,auto,34.0,,,,,34.0,1.0,,48.0,0.012865183596890914,0.0074767694403549785,4.180994093572353,21
2025-07-16,Windstream,Omni Fiber,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,11,auto,16.0,,,,,16.0,1.0,,36.0,0.009950248756218905,0.007026540650920822,2.0621702391064964,11
2025-07-22,Cincinnati Bell,Spectrum,"Cincinnati, OH",Ohio,False,6,auto,13.0,7.185185185185185,4.86776711595334,1.194554849544399,80.9278350515464,17.0,0.7647058823529411,0.45008468088068115,34.0,0.010419859025436715,0.007410309948608406,1.247577350009075,6
2025-07-22,Cincinnati Bell,Spectrum,"Honolulu, HI",Hawaii,False,4,auto,12.0,8.238095238095237,3.6865263040532055,1.0204470147869775,45.66473988439308,12.0,1.0,1.0,34.0,0.010419859025436715,0.007410309948608406,1.247577350009075,4
2025-07-23,WOW!,Comcast,"Detroit, MI",Michigan,False,6,auto,11.0,5.5,2.9236311408279683,1.8812222661037903,100.0,18.0,0.6111111111111112,0.5861864790498416,34.0,0.010197960407918417,0.0073917572992291125,0.7929861068878884,6
2025-07-24,CenturyLink,Comcast,"Portland, OR",Oregon,False,11,auto,13.0,2.2962962962962963,2.1088606988830363,5.075585935748601,466.1290322580645,14.0,0.9285714285714286,0.496,56.0,0.016317016317016316,0.012102339909313364,0.8877939296297743,11
2025-07-24,Windstream,Smartcom Telephone,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,11,auto,15.0,,,,,15.0,1.0,,39.0,0.011363636363636364,0.008326011732761936,1.8476340384803123,11
2025-07-25,Windstream,Smartcom Telephone,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,130,auto,130.0,,,,,130.0,1.0,,167.0,0.04617085982858723,0.00739226924202736,18.944004931312875,130
2025-07-26,Brightspeed,Spectrum,"Greensboro-High Point-Winston Salem, NC",North Carolina,False,8,auto,11.0,3.869565217391304,2.1596369186864166,3.30168220450025,184.26966292134833,11.0,1.0,1.0,173.0,0.02729137087868749,0.019888043565517186,0.6474139966485188,8
2025-07-26,Brightspeed,Spectrum,"Waco-Temple-Bryan, TX",Texas,False,10,auto,18.0,8.0,3.5186577527449843,2.841992800294025,125.0,20.0,0.9,0.7920792079207921,173.0,0.02729137087868749,0.019888043565517186,0.6474139966485188,10
2025-07-26,Brightspeed,Spectrum,"Cleveland-Akron, OH",Ohio,False,8,auto,21.0,13.818181818181818,6.40413827247562,1.121433966016155,51.973684210526315,21.0,1.0,0.9613492621222769,173.0,0.02729137087868749,0.019888043565517186,0.6474139966485188,8
2025-07-26,Brightspeed,Spectrum,"Raleigh-Durham, NC",North Carolina,False,22,distributed,12.0,11.545454545454545,4.079300508750568,0.11142730317867067,3.937007874015752,18.0,0.6666666666666666,0.6580310880829014,173.0,0.02729137087868749,0.019888043565517186,0.6474139966485188,22
2025-07-26,Windstream,Smartcom Telephone,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,117,auto,117.0,,,,,118.0,0.9915254237288136,,174.0,0.02744912446758164,0.007471568197073266,8.086955864733305,117
2025-07-27,WOW!,Spectrum,"Tampa-St. Petersburg, FL",Florida,False,4,auto,13.0,9.590909090909092,4.414899997886927,0.7721785115682298,35.545023696682456,14.0,0.9285714285714286,0.9773546062789502,50.0,0.010117361392148928,0.00773385990070693,0.6706129491392157,4
2025-07-27,Windstream,Smartcom Telephone,"Harlingen-Weslaco-Brownsville-McAllen, TX",Texas,False,66,auto,69.0,,,,,71.0,0.971830985915493,,99.0,0.020032375556454877,0.00694304703414374,5.054423527506056,66
2025-07-29,Google Fiber,Spectrum,"Kansas City, MO",Missouri,False,9,auto,13.0,4.481481481481482,2.3430809823880376,3.6356056758382103,190.08264462809916,21.0,0.6190476190476191,0.3059770114942529,50.0,0.016474464579901153,0.011446194717646114,0.8451027763016871,9
2025-08-03,Cox Communications,AT&T,"San Diego, CA",California,False,3,auto,11.0,8.08695652173913,3.232126284074546,0.9012777417188574,36.02150537634408,18.0,0.6111111111111112,0.7213962508080155,125.0,0.026875940657923026,0.019038490355438514,0.5686744175056745,3
2025-08-06,Altice,Verizon,"New York, NY",New York,False,12,auto,28.0,16.37037037037037,9.15317577568719,1.270556789756014,71.04072398190046,53.0,0.5283018867924528,0.3689097548252478,101.0,0.03263327948303716,0.025205526506431597,0.9344195881428662,12
2025-08-09,Google Fiber,Comcast,"Salt Lake City, UT",Utah,False,9,auto,15.0,6.791666666666667,2.603996371243492,3.152206133610543,120.85889570552143,16.0,0.9375,0.8290946083418108,93.0,0.016042780748663103,0.01075071662702557,0.6473058354209734,9
2025-08-13,AT&T,Comcast,"Sacramento-Stockton-Modesto, CA",California,False,10,auto,16.0,6.88,3.1134118476894974,2.9292623161205187,132.55813953488374,18.0,0.8888888888888888,0.6772372146292432,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,10
2025-08-13,AT&T,Spectrum,"Birmingham, AL",Alabama,False,6,auto,10.0,4.6,2.8431203515386634,1.8993216369041794,117.3913043478261,11.0,0.9090909090909091,0.6563438706908883,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,6
2025-08-13,AT&T,Comcast,"Detroit, MI",Michigan,False,5,auto,14.0,9.333333333333334,3.583375463183411,1.3023102699154159,49.999999999999986,19.0,0.7368421052631579,0.6204306843436279,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,5
2025-08-13,AT&T,Comcast,"Indianapolis, IN",Indiana,False,4,auto,10.0,6.2,3.013856886670854,1.2608428810292747,61.29032258064515,11.0,0.9090909090909091,0.5893847372590442,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,4
2025-08-13,AT&T,Spectrum,"Milwaukee, WI",Wisconsin,False,5,auto,13.0,8.84,4.1299717513158205,1.0072708121247107,47.05882352941177,14.0,0.9285714285714286,0.9266247379454927,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,5
2025-08-13,AT&T,Comcast,"Chicago, IL",Illinois,False,7,auto,14.0,7.777777777777778,7.386751827704959,0.8423488926330218,80.0,17.0,0.8235294117647058,0.4252185918085596,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,7
2025-08-13,AT&T,Spectrum,"Charlotte, NC",North Carolina,False,4,auto,12.0,8.11111111111111,6.084869844593309,0.639107982292234,47.94520547945206,14.0,0.8571428571428571,0.4464175462323229,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,4
2025-08-13,AT&T,Spectrum,"St. Louis, MO",Missouri,False,4,auto,10.0,6.444444444444445,6.64097614079166,0.5353965260793278,55.172413793103445,11.0,0.9090909090909091,0.42129421266604056,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,4
2025-08-13,AT&T,Comcast,"Atlanta, GA",Georgia,False,12,distributed,25.0,21.72,7.651361534611558,0.4286818738289458,15.10128913443831,36.0,0.6944444444444444,0.6623316235387855,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,12
2025-08-13,AT&T,Spectrum,"Cleveland-Akron, OH",Ohio,False,6,distributed,13.0,10.416666666666666,4.074487608934689,0.6340265528525609,24.800000000000008,18.0,0.7222222222222222,0.7441543238492915,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,6
2025-08-13,AT&T,Spectrum,"Dallas-Ft. Worth, TX",Texas,False,14,distributed,31.0,32.96,10.458170649465103,-0.1874132738597307,-5.946601941747575,37.0,0.8378378378378378,0.8556878773556645,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,14
2025-08-13,AT&T,Comcast,"Houston, TX",Texas,False,9,distributed,19.0,20.833333333333332,6.754493941502732,-0.2714242324015549,-8.799999999999995,27.0,0.7037037037037037,0.7897967288876051,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,9
2025-08-13,AT&T,Spectrum,"Los Angeles, CA",California,False,14,distributed,31.0,26.16,10.632810854457382,0.4551947802185367,18.501529051987767,37.0,0.8378378378378378,0.8646359747656435,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,14
2025-08-13,AT&T,Comcast,"Miami-Ft. Lauderdale, FL",Florida,False,7,distributed,15.0,23.16,7.624959016283301,-1.0701696864959018,-35.23316062176166,17.0,0.8823529411764706,0.8574805504264903,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,7
2025-08-13,AT&T,Spectrum,"Orlando-Daytona Beach-Melbourne, FL",Florida,False,10,distributed,21.0,20.96,8.594959763334169,0.004653890314953876,0.19083969465648445,22.0,0.9545454545454546,0.9522725603935678,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,10
2025-08-13,AT&T,Spectrum,"San Antonio, TX",Texas,False,8,distributed,17.0,15.56,6.17170964968379,0.23332270663020876,9.254498714652954,17.0,1.0,0.9210734017363851,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,8
2025-08-13,AT&T,Comcast,"San Francisco-Oakland-San Jose, CA",California,False,7,distributed,16.0,15.24,4.909854037205858,0.15479075227916697,4.986876640419946,17.0,0.9411764705882353,0.8131614050689195,580.0,0.18524433088470138,0.1495976318230051,0.3467769663180342,7
2025-08-14,AT&T,Comcast,"San Francisco-Oakland-San Jose, CA",California,False,19,auto,33.0,14.8,5.228129047119374,3.4811688533258267,122.97297297297295,41.0,0.8048780487804879,0.7945360732500224,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,19
2025-08-14,AT&T,Spectrum,"Los Angeles, CA",California,False,24,auto,50.0,26.88,8.809653795694812,2.6243937090125504,86.01190476190477,53.0,0.9433962264150944,0.8884917182074016,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,24
2025-08-14,AT&T,Cox Communications,"Oklahoma City, OK",Oklahoma,False,5,auto,11.0,6.458333333333333,2.358687303798757,1.9255060470932868,70.32258064516131,11.0,1.0,1.0,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,5
2025-08-14,AT&T,Spectrum,"Charlotte, NC",North Carolina,False,10,auto,16.0,6.851851851851852,5.425748468068385,1.6860619695120092,133.51351351351352,19.0,0.8421052631578947,0.7423624593559505,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,10
2025-08-14,AT&T,Comcast,"Sacramento-Stockton-Modesto, CA",California,False,4,auto,11.0,7.8,3.427827300200522,0.9335359455865252,41.02564102564103,12.0,0.9166666666666666,0.7587795852824128,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,4
2025-08-14,AT&T,Comcast,"West Palm Beach-Ft. Pierce, FL",Florida,False,3,auto,12.0,9.08,5.235456045083369,0.5577355582503992,32.158590308370044,13.0,0.9230769230769231,0.8986324376199617,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,3
2025-08-14,AT&T,Comcast,"Atlanta, GA",Georgia,False,20,distributed,27.0,22.44,7.124371317292963,0.640056476131659,20.320855614973254,34.0,0.7941176470588235,0.6934938191281718,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,20
2025-08-14,AT&T,Spectrum,"Cleveland-Akron, OH",Ohio,False,7,distributed,10.0,10.52,4.491844461539899,-0.1157653619693084,-4.942965779467677,12.0,0.8333333333333334,0.8196139537311096,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,7
2025-08-14,AT&T,Spectrum,"Dallas-Ft. Worth, TX",Texas,False,20,distributed,28.0,35.84,11.869709347747316,-0.6605048001017744,-21.875000000000007,42.0,0.6666666666666666,0.834502874927287,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,20
2025-08-14,AT&T,Comcast,"Detroit, MI",Michigan,False,9,distributed,12.0,11.16,4.988987873306568,0.16837082416944626,7.526881720430106,17.0,0.7058823529411765,0.6741317343354627,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,9
2025-08-14,AT&T,Comcast,"Houston, TX",Texas,False,8,distributed,11.0,21.04,6.809796864322264,-1.4743464746505646,-47.71863117870722,17.0,0.6470588235294118,0.8392022792022792,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,8
2025-08-14,AT&T,Comcast,"Miami-Ft. Lauderdale, FL",Florida,False,17,distributed,23.0,24.12,8.481941601622433,-0.1320452382961192,-4.643449419568826,26.0,0.8846153846153846,0.823542177984605,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,17
2025-08-14,AT&T,Spectrum,"Orlando-Daytona Beach-Melbourne, FL",Florida,False,14,distributed,19.0,24.0,9.491224016602564,-0.5268024431046753,-20.833333333333336,20.0,0.95,0.9721068249258161,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,14
2025-08-14,AT&T,Spectrum,"San Antonio, TX",Texas,False,12,distributed,17.0,14.68,6.142203730475462,0.37771459590130063,15.803814713896461,20.0,0.85,0.9054970091080451,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,12
2025-08-14,AT&T,Spectrum,"St. Louis, MO",Missouri,False,8,distributed,11.0,9.074074074074074,7.306087693076055,0.26360564050594637,21.224489795918362,11.0,1.0,1.0,616.0,0.19574197648554179,0.1470729080755843,0.4277942629501305,8
2025-08-15,AT&T,Cox Communications,"Los Angeles, CA",California,False,13,auto,14.0,1.1818181818181819,0.9579921282290987,13.380257979652646,1084.6153846153845,131.0,0.10687022900763359,0.03841002206114088,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,13
2025-08-15,AT&T,Comcast,"Sacramento-Stockton-Modesto, CA",California,False,35,auto,42.0,7.44,2.9450523481482183,11.734935720830409,464.5161290322581,44.0,0.9545454545454546,0.7297010420121206,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,35
2025-08-15,AT&T,Comcast,"San Francisco-Oakland-San Jose, CA",California,False,49,auto,62.0,13.48,4.796873982084583,10.114920713200517,359.94065281899105,66.0,0.9393939393939394,0.791089904698723,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,49
2025-08-15,AT&T,Spectrum,"Los Angeles, CA",California,False,88,auto,113.0,25.92,8.70306459434453,10.005670882482795,335.95679012345676,131.0,0.8625954198473282,0.8424204223132682,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,88
2025-08-15,AT&T,Comcast,"Fresno-Visalia, CA",California,False,15,auto,19.0,4.44,2.1228911104120876,6.858571279792899,327.92792792792784,20.0,0.95,0.8161764705882353,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,15
2025-08-15,AT&T,Comcast,"Chicago, IL",Illinois,False,20,auto,27.0,7.518518518518518,6.606351083909683,2.9489019330096227,259.11330049261085,32.0,0.84375,0.39897798742138363,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,20
2025-08-15,AT&T,Spectrum,"Austin, TX",Texas,False,8,auto,13.0,5.208333333333333,2.6536138880151094,2.9362473198747074,149.60000000000002,15.0,0.8666666666666667,0.8734073160706947,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,8
2025-08-15,AT&T,Cox Communications,"San Diego, CA",California,False,8,auto,13.0,5.52,3.015515434106304,2.4805046312809926,135.50724637681162,15.0,0.8666666666666667,0.6425219455639596,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,8
2025-08-15,AT&T,Spectrum,"El Paso, TX",Texas,False,7,auto,11.0,4.68,2.6095976701399777,2.4218292621563378,135.04273504273505,12.0,0.9166666666666666,0.9122807017543859,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,7
2025-08-15,AT&T,Comcast,"Indianapolis, IN",Indiana,False,6,auto,12.0,6.0,2.9580398915498076,2.02837021134844,100.0,15.0,0.8,0.4733808649617897,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,6
2025-08-15,AT&T,Spectrum,"Bakersfield, CA",California,False,6,auto,10.0,4.96,2.745906043549196,1.835459742637659,101.61290322580645,10.0,1.0,1.0,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,6
2025-08-15,AT&T,Spectrum,"Charlotte, NC",North Carolina,False,7,auto,14.0,7.222222222222222,5.017916617430703,1.3507155049635255,93.84615384615384,14.0,1.0,0.9086370444333499,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,7
2025-08-15,AT&T,Spectrum,"St. Louis, MO",Missouri,False,6,auto,12.0,6.407407407407407,5.562645049166803,1.0053836876451923,87.28323699421965,14.0,0.8571428571428571,0.46421589297351173,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,6
2025-08-15,AT&T,Comcast,"Detroit, MI",Michigan,False,5,auto,14.0,9.96,4.315476026272575,0.9361655528624234,40.56224899598392,22.0,0.6363636363636364,0.6650344981081683,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,5
2025-08-15,AT&T,Comcast,"West Palm Beach-Ft. Pierce, FL",Florida,False,5,auto,14.0,9.92,4.63609030685699,0.8800518820708676,41.12903225806452,16.0,0.875,0.8729949197967919,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,5
2025-08-15,AT&T,Comcast,"Atlanta, GA",Georgia,False,9,distributed,22.0,22.24,6.660080079598644,-0.03603560274525431,-1.079136690647475,34.0,0.6470588235294118,0.7057454648026373,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,9
2025-08-15,AT&T,Spectrum,"Dallas-Ft. Worth, TX",Texas,False,8,distributed,20.0,34.04,10.134429765244153,-1.3853764173441636,-41.24559341950646,25.0,0.8,0.8384065435334673,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,8
2025-08-15,AT&T,Comcast,"Houston, TX",Texas,False,7,distributed,18.0,21.12,7.084725353415849,-0.44038404375064666,-14.772727272727277,20.0,0.9,0.8587035302020541,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,7
2025-08-15,AT&T,Comcast,"Miami-Ft. Lauderdale, FL",Florida,False,10,distributed,24.0,25.72,8.433662707665434,-0.20394460385956328,-6.687402799377912,27.0,0.8888888888888888,0.8655156619523459,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,10
2025-08-15,AT&T,Spectrum,"Orlando-Daytona Beach-Melbourne, FL",Florida,False,9,distributed,22.0,21.44,8.083316151184487,0.06927849777568569,2.6119402985074567,23.0,0.9565217391304348,0.930800399936852,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,9
2025-08-15,AT&T,Spectrum,"San Antonio, TX",Texas,False,5,distributed,13.0,15.92,5.106531764971867,-0.571816672135415,-18.341708542713565,14.0,0.9285714285714286,0.9360875345127313,798.0,0.22415730337078651,0.14609336438376905,1.2591121066594462,5
2025-08-16,AT&T,Cox Communications,"Los Angeles, CA",California,False,21,auto,22.0,1.56,1.2609520212918495,16.209974412078864,1310.2564102564102,184.0,0.11956521739130435,0.03121184322905134,1517.0,0.22527472527472528,0.1429594917303979,1.5951579536784242,21
